WTHR_YEAR,WTHR_MM,WTHR_REGN,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR
2015,3,충남,5.5,12.7,-1.3,32.8,1.9,8.5,1020.4,1035.1,1005.6,1022.4,1037.4,1007.8,63,18,262.1
2015,4,충남,12.3,18.3,6.5,105.4,1.9,10.1,1014.7,1025.9,995.2,1016.5,1027.9,997.7,72,18,195.3
2015,5,충남,17.6,24.4,11.1,38,1.8,9,1008.9,1018.2,998.2,1010.6,1020,999.5,73,17,280.8
2015,6,충남,21.8,27.6,16.9,94.1,1.6,7,1005.7,1014.6,991.4,1007.5,1016.4,993.9,82,27,228.8
2015,7,충남,24.4,28.7,21,134.4,1.8,8,1005.6,1013.8,986.5,1007.2,1015.7,989.2,91,44,169.3
2015,8,충남,25.1,30.2,21.2,59.6,1.5,6.9,1007.3,1014.3,997.5,1009,1015.9,1000.7,89,53,204.6
2015,9,충남,20.5,26.9,15.1,19.6,1.3,5.1,1012.7,1023.2,1002.7,1014.5,1025.1,1005.4,79,26,241.6
2015,10,충남,14.4,21.5,8.7,85.9,1.3,8.1,1017.7,1030.8,993.9,1019.3,1032.4,995.5,80,29,229.5
2015,11,충남,9.6,13.6,6,141.4,1.4,6.1,1021.7,1030,1011.2,1023.6,1032.5,1012.8,90,43,82.4
2015,12,충남,2.8,7.5,-1.4,52.9,1.4,8.4,1024.3,1035.5,1008.8,1026.1,1037.5,1012.4,81,30,152.3
2015,1,충북,-1.5,3.6,-6.1,21.7,1.7,6.9,1017.6,1029.8,1003.1,1025.1,1039.4,1010.4,71,26,178
2015,2,충북,0.5,6.1,-4.2,28.7,2,7.8,1015.3,1028.1,1003.9,1022.7,1036,1011.1,65,19,175.3
2015,3,충북,5.6,13.2,-1.6,40,2,8.4,1014.4,1029,1001.2,1021.6,1037.2,1009.2,50,11,270.7
2015,4,충북,12.1,18.5,6,94.9,2,8,1009.2,1020.3,989.6,1016.4,1028.2,996.6,65,14,187.5
2015,5,충북,18.3,25.6,10.7,26.9,1.9,8.8,1003.1,1012.8,991.9,1010,1021.7,999.2,59,12,296.3
2015,6,충북,22.2,28.4,16.6,78.2,1.7,6.4,1000.2,1009.2,986.5,1007,1017.3,993.7,67,14,245.8
2015,7,충북,24.2,28.9,20.4,170.6,1.7,6.8,1000.1,1008.7,981.8,1007.3,1016.9,990.6,80,32,182.8
2015,8,충북,24.7,30.3,20.4,72.9,1.4,7.2,1001.7,1008.8,992,1008.8,1016.1,998.7,81,35,228.8
2015,9,충북,19.4,26.2,13.6,30.7,1.4,5.9,1007.2,1018.5,997.8,1014.6,1026.8,1005.4,75,24,234.7
2015,10,충북,13.4,20.8,7.2,76.5,1.5,6.8,1011.7,1024.7,987.4,1019.2,1032.6,994.6,75,19,250.3
2015,11,충북,8.6,12.6,4.9,109.1,1.6,6.5,1016.1,1024.4,1005.5,1023.9,1033.2,1012.8,81,31,81.4
2015,12,충북,1.3,6.2,-3.1,37.4,1.5,6.5,1018.2,1029.8,1003.8,1026,1038.6,1010.8,74,18,147.6
2014,1,강원,-1.3,3.9,-6.4,22.7,1.8,8.3,1020.2,1030.5,1004.2,1025.5,1037.4,1011.8,69,21,200.9
2014,2,강원,-0.1,5.2,-4.7,74.1,1.6,7,1023.6,1032.2,1000.8,1026.7,1038.4,1009.2,79,26,180.3
2014,3,강원,6.3,12.2,0.4,32,2.2,8.8,1016.3,1027.2,1003.8,1019.7,1032.4,1006.5,64,18,225.4
2014,4,강원,12.4,18.8,6.4,90.6,2,8.7,1014.5,1023.1,1006.2,1017.4,1027.5,1009.8,66,19,220.5
2014,5,강원,17.9,24.6,11.5,35.8,2.4,10,1006.5,1021.7,991.5,1010.6,1027.4,997,62,19,304.5
2014,6,강원,20.6,25.7,16.7,65.8,1.7,6.1,1005.3,1012.1,998.5,1007.4,1015.1,1000.5,90,31,197.6
2014,7,강원,24.5,29.7,20.3,127.6,1.8,9.5,1004.5,1011.1,992.1,1007.2,1014.3,994.2,80,36,251.3
2014,8,강원,22.6,26.8,19.4,260.1,1.6,6.7,1007,1017.1,995.5,1009.1,1020.3,997.8,89,43,160.2
2014,9,강원,19.4,25.1,15,138.3,1.5,6.4,1011.8,1021.4,1000.6,1014.4,1023.9,1002.7,87,40,230
2014,10,강원,13.1,19.8,7.6,106.2,1.7,8.3,1017.7,1025.6,1002.6,1021,1031.4,1006.9,78,21,244.3
2014,11,강원,7.2,12.7,2.3,43.8,1.7,8.8,1018,1026.3,1001.7,1022,1032.8,1008.3,73,22,195.6
2014,12,강원,-3,2.2,-8.1,9.7,2.4,9.7,1018.3,1033,999.4,1024.6,1039.3,1008,66,21,235.5
2014,1,경기,-2,3.7,-7.3,11.8,1.3,6.6,1021.7,1031.8,1008.7,1025.5,1035.7,1012.9,66,15,191.4
2014,2,경기,0.9,6.8,-4,21.4,1.5,6.2,1022,1029.6,1005.9,1025.7,1033.9,1009.6,66,20,182.1
2014,3,경기,7,13.8,0.9,11,1.9,7.4,1016.2,1029,1001.9,1019.9,1032.8,1005.4,62,15,226.2
2014,4,경기,13.1,20.4,6.9,36.5,1.7,6.9,1013.7,1021.8,1005,1017.3,1025.7,1008.7,63,14,217.6
2014,5,경기,17.9,25.3,11.3,67.3,2,7.4,1007.1,1019.1,994,1010.9,1023.1,997.7,64,17,302.5
2014,6,경기,22.3,28.1,17.9,73.4,1.6,6.4,1003.1,1010.6,996.6,1006.5,1014.3,999.9,74,34,204.5
2014,7,경기,25.2,30.6,21.1,179.8,1.6,8.1,1003.6,1009.9,990.9,1007.3,1014,994.2,79,34,200.9
2014,8,경기,24,28.7,20.4,183.7,1.5,7,1005,1014.6,992,1008.4,1018.6,995.9,81,37,182.6
2014,9,경기,20.5,26.9,15.6,85.7,1.1,5.2,1010.1,1017.4,997.7,1013.7,1021.4,1001.1,80,25,216.2
2014,10,경기,13.8,21.1,7.7,70.8,1.3,7.3,1016.5,1024.7,1003.6,1020.3,1029.2,1007.1,77,18,243.2
2014,11,경기,7.2,13.4,1.8,40.3,1.4,7.7,1018.1,1028.1,1005.6,1021.9,1031.9,1009.1,75,22,195.5
2014,12,경기,-3.8,1.6,-8.7,17.3,1.8,8.9,1021,1034.3,1005.6,1024.8,1038.5,1009.2,64,23,190.5
2014,1,경남,1.9,8.6,-3.8,7.7,1.6,7.2,1023.1,1032.6,1009.9,1024.9,1034.5,1012.2,67,16,245.9
2014,2,경남,4.2,9.8,-0.7,22.2,1.8,6.8,1023,1031,1004.9,1024.9,1033.3,1006.7,70,16,163.7
2014,3,경남,8.6,14.6,3.1,130.3,1.8,8,1018.7,1029.2,1001.1,1020.5,1031.1,1002.9,69,17,216.2
2014,4,경남,13.7,20.6,7.8,110.5,1.6,7.6,1016.1,1024.6,1005.1,1017.8,1026.4,1006.8,67,19,219.9
2014,5,경남,18.7,25.6,12.3,89,1.9,8,1010.6,1022.7,995.7,1012.4,1024.5,997.8,71,20,303
2014,6,경남,21.7,26.7,17.7,69.6,1.5,5.9,1006.1,1012.8,999.2,1007.8,1014.5,1001.4,83,44,172
2014,7,경남,24.9,29.5,21.3,183.9,1.5,7.3,1007.2,1013.9,991.4,1008.9,1015.8,993.4,87,43,239.5
2014,8,경남,24,27.9,21.2,635.4,1.6,8.4,1007.7,1017.6,997.3,1009.4,1019.3,999,88,49,116.7
2014,9,경남,21.2,27,16.9,121.8,1.3,5.6,1012.7,1019.3,1002.4,1014.4,1021.2,1004.1,87,37,200.3
2014,10,경남,15.4,21.8,10.4,128.5,1.4,7,1018.5,1027.4,1003.2,1020.2,1029.6,1006.4,84,23,234.3
2014,11,경남,9.6,15.8,4.7,66.5,1.3,7.6,1020,1029.3,1005.3,1021.8,1031.4,1007.9,82,25,197
2014,12,경남,1.3,6.8,-3.4,13.7,2,9,1022.1,1034.4,1005.5,1023.9,1036.4,1008.5,71,18,234.3
2014,1,경북,0.1,6.3,-5.6,17.7,2.3,8.5,1023,1032.3,1008.8,1024.9,1035.4,1011.4,66,27,221.6
2014,2,경북,1.8,7.2,-3,35.3,2.1,7.9,1024,1031.6,1004.4,1025.2,1033.7,1007.8,76,27,148.8
2014,3,경북,7.2,13.4,1.2,84.3,2.4,8.7,1018.8,1029.1,1002.4,1019.7,1031,1004.1,61,19,219.1
2014,4,경북,12.9,19.7,6.5,97.9,2.3,9,1016.5,1024.3,1005.5,1017,1025.7,1008.3,66,19,231.7
2014,5,경북,18.2,25.5,11.1,32.7,2.4,9.1,1010.2,1023.8,994.9,1010.9,1025.3,997.7,61,17,316.2
2014,6,경북,21,26.1,16.8,79.6,1.9,6.3,1006.7,1012.7,998.8,1007.4,1014,1000.1,84,35,185.7
2014,7,경북,24.8,30,20.7,78.3,1.8,7.5,1007.2,1012.9,993.2,1007.6,1015.2,993.5,78,35,231.9
2014,8,경북,22.8,27,19.8,393.3,1.7,7.5,1008.5,1018.7,997.2,1009.1,1019.3,998,88,48,135.8
2014,9,경북,19.8,25.6,15.2,123.9,1.6,6.6,1013.4,1020.7,1001.8,1014.1,1022.4,1002.3,82,41,214
2014,10,경북,13.7,20.3,8.3,137.8,1.9,8.9,1019.2,1027.6,1006.4,1020.3,1029.7,1007.9,79,24,231.6
2014,11,경북,8.1,14.1,3,54.9,1.8,8.9,1020.2,1029.3,1004.7,1021.7,1031.7,1007.6,75,27,184.2
2014,12,경북,-1,4.1,-5.6,18.1,2.7,9.9,1021.8,1034.8,1004.2,1023.9,1037.9,1007.3,63,25,223.1
2014,1,광주,2.1,7.6,-2.7,12.9,1.8,6.9,1016.5,1025.5,1004.7,1025.7,1034.8,1013.4,58,14,210.5
2014,2,광주,4.2,9.7,-0.1,8.6,2.2,7.6,1015.4,1023.4,999.4,1024.5,1032.6,1008.1,57,18,156.4
2014,3,광주,8.6,14.5,3.8,101.7,2,8,1011.7,1023.2,994.7,1020.6,1032.4,1003.2,61,12,213.4
2014,4,광주,14.5,21.1,9.4,62.5,1.9,7.4,1008.6,1016.9,997.9,1017.2,1025.5,1006.3,55,13,208.5
2014,5,광주,19.2,25.8,13.3,57,2.2,8.8,1003.5,1013.1,990.6,1012,1021.9,998.9,56,15,304.6
2014,6,광주,22.9,28.2,19.1,72,1.9,7.5,998.3,1006.3,993.1,1006.5,1014.7,1001.3,67,27,199.4
2014,7,광주,25.2,29.8,21.8,240.9,2.1,9.4,999.5,1007.1,985.8,1007.7,1015.4,993.9,74,29,170
2014,8,광주,24.4,28.3,21.7,370.2,2,8.9,999.5,1009.2,984.3,1007.7,1017.6,992.3,78,30,123.2
2014,9,광주,22.3,27.6,18.1,116.5,1.7,6.8,1004.8,1011.3,994.5,1013.2,1019.8,1002.7,69,27,199.2
2014,10,광주,16.4,22.6,11.3,105,1.8,7.6,1010.7,1019.4,997.9,1019.3,1028.2,1006.4,66,17,240.2
2014,11,광주,10.3,15.3,6.2,95.5,1.5,8,1013,1023,999.2,1021.8,1032.1,1007.8,68,19,172.5
2014,12,광주,1.2,5.6,-2.4,47.5,1.9,7.1,1015.9,1027.2,1003,1025.1,1036.4,1011.7,70,20,145.6
2014,1,대구,2.8,8.1,-1.7,1.7,1.9,6.9,1017.5,1026.9,1003.6,1025.1,1034.6,1010.9,49,9,233
2014,2,대구,4.5,9.3,0.3,7,2,6.5,1017.7,1025.6,999.3,1025.3,1033.3,1006.4,63,16,137.3
2014,3,대구,9.7,15.3,4.6,110.5,2,7.6,1012.8,1023.7,995.7,1020.2,1031.5,1002.8,58,13,219.4
2014,4,대구,15.5,21.5,10.1,105,2,7.2,1010.3,1018.8,999.5,1017.5,1026,1006.8,57,13,211.1
2014,5,대구,21.2,27.9,15.1,24.4,2.1,6.9,1004.5,1017.2,990.6,1011.5,1024.4,997.7,53,12,304.3
2014,6,대구,23.4,28.4,19.4,28.2,2.2,6.1,1000.4,1006.8,993.5,1007.3,1013.7,1000.2,70,28,161.8
2014,7,대구,27,31.9,23.1,142.6,1.9,8.7,1001.3,1008.4,986.6,1008.1,1015.4,993,74,32,193
2014,8,대구,24.7,28.8,21.7,402.8,1.9,6.8,1002.2,1012.5,991.2,1009.1,1019.4,997.9,84,42,122.1
2014,9,대구,22.5,27.8,18.1,110.5,1.8,5.3,1007.3,1014.5,995.7,1014.2,1021.6,1002.5,76,29,209.8
2014,10,대구,16.4,22,11.6,88.6,1.5,6.8,1013.2,1021.9,1000,1020.4,1029.4,1007,73,18,230.1
2014,11,대구,10.3,15.7,5.9,45.3,1.5,7.5,1014.6,1024.3,1000.3,1022,1032,1007.7,68,18,192
2014,12,대구,1.2,5.8,-2.8,5.5,2.4,9.2,1016.5,1029,999.9,1024.2,1036.7,1007.4,54,18,214.5
2014,1,대전,-0.1,5.9,-5.2,6.5,1.2,5.8,1016.9,1026.3,3.9,1025.7,1035.3,1013,65,16,188.9
2014,2,대전,2.7,8.3,-1.9,8.5,1.6,6.1,1016.5,1024.7,1000.6,1025.1,1033.6,1008.9,64,23,147.7
2014,3,대전,8.3,13.9,3,67.2,1.7,8,1011.6,1023.7,995.3,1020.1,1032.4,1003.4,64,14,220.2
2014,4,대전,14.3,21.1,8.2,59.4,1.7,6.6,1008.9,1017.2,998.7,1017.2,1025.5,1006.7,61,14,225
2014,5,대전,19.4,25.9,13.3,49.7,2,10.1,1003.2,1014,989.3,1011.2,1022.3,997,62,18,307.8
2014,6,대전,22.9,27.7,18.9,143.7,1.7,9.2,998.6,1006.4,992.4,1006.4,1014.4,1000.2,77,42,201
2014,7,대전,25.9,30.2,22.5,177.2,1.6,8.1,999.6,1007.4,986.8,1007.4,1015.4,994.3,83,43,183.1
2014,8,대전,24.2,27.8,21.4,240.9,1.6,9,1000.3,1010,986.9,1008.2,1017.9,994.6,87,53,126.3
2014,9,대전,21.6,26.9,17.1,118,1.3,6.1,1005.5,1012.5,993.4,1013.5,1020.6,1001.2,78,30,206.2
2014,10,대전,14.9,21.2,9.5,169.4,1.4,7,1011.7,1020.2,1000,1019.9,1028.7,1007.9,76,26,237
2014,11,대전,8.5,13.9,4,40.7,1.2,6.6,1013.5,1023.5,1000.3,1022,1032.2,1008.6,77,25,165.4
2014,12,대전,-1.3,3.4,-5.5,36.5,1.4,7.8,1016.1,1028.8,1001.5,1025,1037.8,1009.8,75,32,169.7
2014,1,본부,0.6,6.4,-4.6,13.9,2.1,8.4,1024.8,1034.5,1012.2,1026,1037.4,1014.2,76,33,250.4
2014,2,본부,2.6,7.8,-2,33.3,2.1,7.9,1024,1032.2,1007.8,1026.7,1038.4,1009.6,79,40,182.1
2014,3,본부,7.6,13.3,2.1,81.5,2.4,9.1,1020,1031.6,1003.8,1020.9,1033.3,1006.5,80,30,231.7
2014,4,본부,13.2,19.6,7.4,85.9,2.1,8.7,1016.8,1025.2,1006.2,1017.8,1027.5,1009.8,77,22,231.7
2014,5,본부,18.1,24.7,12,67.4,2.4,9.4,1011.8,1023.8,998.1,1012.5,1027.4,999.6,80,29,316.2
2014,6,본부,21.5,26.4,17.7,79.7,1.9,7.6,1006.7,1014.3,1001.1,1007.8,1015.2,1002,91,50,229
2014,7,본부,24.8,29.4,21.2,167.5,1.9,9.2,1007.9,1015.5,993.7,1008.9,1015.8,996,95,59,251.3
2014,8,본부,23.6,27.5,20.7,393.8,1.9,8.9,1008.5,1018.7,997.3,1009.4,1020.3,999,96,62,237.5
2014,9,본부,20.8,26.3,16.4,120.4,1.6,6.9,1013.4,1021.4,1002.4,1014.4,1023.9,1004.1,88,50,245.3
2014,10,본부,14.8,21.1,9.6,114.2,1.9,8.4,1019.2,1027.7,1006.8,1021,1031.4,1008.2,84,38,247.2
2014,11,본부,8.9,14.5,4.2,60.5,1.8,8.9,1021.2,2560,1007.8,1022.2,1032.8,1010.8,84,42,211.2
2014,12,본부,-0.2,4.6,-4.7,27.8,2.6,10,1024.1,1036.1,1011.2,1025.3,1039.3,1012.9,85,38,237.5
2014,1,부산,5,9.7,1.2,9.6,3.5,9.5,1014.8,1024.5,1002.6,1023.5,1033.4,1010.9,41,9,250.4
2014,2,부산,5.8,9.9,2.7,44.1,3.4,10.3,1014.8,1022.5,998,1023.4,1031.2,1006.2,62,12,140.8
2014,3,부산,9.8,14.5,6.2,136.7,3.5,14.6,1010.9,1021,993.6,1019.4,1029.8,1001.8,60,14,215.5
2014,4,부산,14.6,19.3,11.2,147.8,2.8,8.8,1008.5,1017,998,1016.7,1025.2,1006.1,59,16,224.3
2014,5,부산,18.7,23.2,15.4,145.9,3.6,11.6,1003.3,1015.2,988,1011.4,1023.4,996.1,69,22,291.2
2014,6,부산,21.4,24.9,19,44.5,2.8,7.2,998.7,1005.4,992.6,1006.7,1013.4,1000.4,80,41,162.8
2014,7,부산,24.8,28.1,22.4,169.3,3.2,14,1000,1007.3,983.6,1007.9,1015.2,991.3,85,35,189.1
2014,8,부산,24.2,27.1,22.2,642.2,3.5,12.1,1000.4,1010.1,990.1,1008.3,1018.2,997.9,86,49,120.9
2014,9,부산,22.7,26.5,19.9,128.7,2.8,11.2,1005.2,1011.6,994.7,1013.2,1019.7,1002.6,75,38,213
2014,10,부산,17.9,22.1,14.6,162.5,2.9,8.8,1010.6,1019.3,994.6,1018.8,1027.6,1002.7,68,26,233.4
2014,11,부산,12.7,17.4,9.2,40.5,2.5,9.9,1012.1,1021.5,997,1020.4,1030.1,1005.3,61,23,202.3
2014,12,부산,3.5,8.2,-0.5,21.3,3.3,11,1013.9,1025.8,996.6,1022.5,1034.7,1004.9,50,16,237.5
2014,1,불명,0.6,6.4,-4.6,13.9,2.1,8.4,1024.8,1034.5,1012.2,1026,1037.4,1014.2,76,33,250.4
2014,2,불명,2.6,7.8,-2,33.3,2.1,7.9,1024,1032.2,1007.8,1026.7,1038.4,1009.6,79,40,182.1
2014,3,불명,7.6,13.3,2.1,81.5,2.4,9.1,1020,1031.6,1003.8,1020.9,1033.3,1006.5,80,30,231.7
2014,4,불명,13.2,19.6,7.4,85.9,2.1,8.7,1016.8,1025.2,1006.2,1017.8,1027.5,1009.8,77,22,231.7
2014,5,불명,18.1,24.7,12,67.4,2.4,9.4,1011.8,1023.8,998.1,1012.5,1027.4,999.6,80,29,316.2
2014,6,불명,21.5,26.4,17.7,79.7,1.9,7.6,1006.7,1014.3,1001.1,1007.8,1015.2,1002,91,50,229
2014,7,불명,24.8,29.4,21.2,167.5,1.9,9.2,1007.9,1015.5,993.7,1008.9,1015.8,996,95,59,251.3
2014,8,불명,23.6,27.5,20.7,393.8,1.9,8.9,1008.5,1018.7,997.3,1009.4,1020.3,999,96,62,237.5
2014,9,불명,20.8,26.3,16.4,120.4,1.6,6.9,1013.4,1021.4,1002.4,1014.4,1023.9,1004.1,88,50,245.3
2014,10,불명,14.8,21.1,9.6,114.2,1.9,8.4,1019.2,1027.7,1006.8,1021,1031.4,1008.2,84,38,247.2
2014,11,불명,8.9,14.5,4.2,60.5,1.8,8.9,1021.2,2560,1007.8,1022.2,1032.8,1010.8,84,42,211.2
2014,12,불명,-0.2,4.6,-4.7,27.8,2.6,10,1024.1,1036.1,1011.2,1025.3,1039.3,1012.9,85,38,237.5
2014,1,서울,-0.7,3.5,-4.9,13,2.4,7.8,1014.3,1024,1001.9,1025.2,1035.3,1012.4,50,13,184.4
2014,2,서울,1.9,6.6,-1.8,16.2,2.7,7.4,1014.4,1022,998.6,1025.3,1033,1009.1,52,16,163.9
2014,3,서울,7.9,13.1,3.5,7.2,3,9.1,1009.1,1021.7,994.6,1019.6,1032.8,1004.8,60,16,214.7
2014,4,서울,14,19.6,9.4,31,2.8,9.3,1006.8,1014.9,998.7,1017,1025,1008.6,60,15,213.2
2014,5,서울,18.9,25.3,13.8,63,3.2,11.1,1000.5,1012.2,988,1010.4,1022.3,997.6,59,18,304
2014,6,서울,23.1,27.8,19.7,98.1,2.6,8.3,996.4,1003.8,990,1006.2,1013.7,999.7,73,32,184.9
2014,7,서울,26.1,30.6,22.9,207.9,2.8,10.8,997.2,1003.4,984.5,1006.9,1013.2,993.8,74,27,172.7
2014,8,서울,25.2,29,22.1,172.8,2.4,9.3,998.3,1007.8,985.5,1008,1017.7,994.9,77,32,150.7
2014,9,서울,22.1,27,18,88.1,2.1,7.1,1003.3,1010.4,990.5,1013.2,1020.4,1000.3,69,22,214.3
2014,10,서울,15.6,21.4,10.7,52.2,2.4,9,1009.5,1017.6,996.7,1019.7,1027.9,1006.6,63,15,239.8
2014,11,서울,9,13.8,4.9,41.5,2.5,8.7,1011,1020.6,998,1021.5,1031.4,1008.3,61,18,194.1
2014,12,서울,-2.9,1.5,-6.7,17.9,2.8,11.1,1013.5,1026.3,998.6,1024.5,1037.5,1009,56,21,195.6
2014,1,세종,-0.44,5.16,-5.26,12.66,1.31,6.22,1012.92,1022.41,1000.07,1025.58,1035.07,1012.18,62.62,9.59,188.37
2014,2,세종,2.3,7.75,-2.16,17.3,1.37,5.98,1012.63,1021,996.99,1025.28,1033.38,1008.75,61.62,17.23,149.83
2014,3,세종,7.79,13.8,2.3,62.88,1.55,6.32,1007.9,1019.88,992.02,1019.87,1031.38,1003.85,59.62,9.59,198.39
2014,4,세종,13.87,20.85,7.63,59.03,1.55,6.47,1005.34,1013.79,994.73,1017.06,1025.01,1006.89,55.63,10.54,206.21
2014,5,세종,18.97,26.12,12.29,38.61,1.67,6.32,999.76,1010.98,986.41,1010.95,1023.42,997.18,50.63,11.5,283.21
2014,6,세종,22.69,28.2,18.59,87.55,1.43,6.18,995.5,1003.67,989.13,1006.24,1014.16,999.73,62.62,25.82,181.98
2014,7,세종,25.63,30.59,21.7,115.96,1.37,6.42,996.44,1004.14,984.06,1007.24,1014.96,993.95,70.6,30.6,162.04
2014,8,세종,23.97,28.1,21.11,283.78,1.37,6.22,997.2,1006.95,984.43,1008.25,1018.25,996.2,76.59,36.33,117.39
2014,9,세종,20.73,26.81,16.07,121.49,1.19,5.38,1002.03,1009.57,989.85,1013.66,1021.13,1001.2,73.6,22,184.27
2014,10,세종,13.97,21.05,8.31,151.38,1.25,6.57,1007.99,1016.69,995.82,1020.37,1029.1,1007.18,68.61,9.59,207.36
2014,11,세종,7.99,13.7,3.27,42.06,1.31,6.42,1009.7,1019.5,996.09,1021.88,1031.38,1007.87,66.61,14.36,145.44
2014,12,세종,-2.01,2.68,-6.04,29.83,1.61,6.67,1012.16,1024.94,997.08,1024.78,1037.95,1008.75,60.62,19.14,165.19
2014,1,울산,3.9,9.6,-0.9,8.6,2.3,8.8,1019.1,1028.4,1005.4,1023.4,1032.8,1009.5,44,8,236.4
2014,2,울산,4.8,9.1,1.2,98.5,2.4,8.6,1019.7,1027.3,1000.8,1024,1031.7,1004.8,68,12,120.3
2014,3,울산,9.5,15.1,4.5,122.4,2.5,8.9,1015,1025.3,998.2,1019.2,1029.7,1002.3,60,12,204.6
2014,4,울산,14.4,20.1,9.4,91.2,2.2,8,1012.7,1020.9,1001.7,1016.8,1024.9,1005.7,59,12,208.2
2014,5,울산,19.9,26.1,14.2,45.7,2.5,8.9,1006.9,1019.7,991.8,1010.9,1023.9,995.8,55,15,257.6
2014,6,울산,21.7,25.9,18.3,73.6,2.1,6.7,1002.9,1008.7,995.9,1006.9,1012.7,999.8,74,30,110.3
2014,7,울산,25.9,30.2,22.5,96.9,2.2,8.8,1003.7,1009.7,988.6,1007.6,1013.7,992.5,77,29,151.3
2014,8,울산,24.3,27.7,21.8,577.5,2.2,11.6,1004.6,1014.6,993.9,1008.5,1018.6,997.8,84,40,96.5
2014,9,울산,21.9,26.3,18.1,113.2,1.9,6.1,1009.6,1016.6,998.6,1013.5,1020.6,1002.5,75,38,194.2
2014,10,울산,16.7,21.8,12.6,120.3,2.3,10,1015.2,1023.7,1001,1019.3,1027.9,1005,70,18,213.5
2014,11,울산,11.3,16.9,6.8,44.3,1.7,9.3,1016.3,1025.3,1001.1,1020.5,1029.6,1005.2,63,15,187.9
2014,12,울산,2.6,7.5,-1.7,6.5,2.6,10.2,1018,1030.6,1000.4,1022.3,1035.1,1004.5,45,12,222
2014,1,인천,-0.7,3,-4.5,8,3,10.1,1019.5,1029.5,1004,1025.6,1035.8,1012.6,66,20,192.8
2014,2,인천,0.5,4.4,-2.6,16.7,2.7,8.3,1019.8,1027.3,1000.5,1026.5,1033.7,1009.6,69,27,178.1
2014,3,인천,6.1,10.2,2.3,5.5,3.5,10.3,1014.2,1026.9,996.6,1020.1,1033,1006.5,73,22,231.7
2014,4,인천,11.4,16.3,7.4,35.2,3.2,9.7,1011.8,1019.6,1003.4,1017.5,1025.3,1009.7,75,22,226
2014,5,인천,15.7,20.5,11.8,70.7,4,11.8,1005.2,1017,991.9,1010.8,1022.5,997.3,76,25,301.2
2014,6,인천,21,24.9,18,36.2,2.8,8,1001.1,1008.6,992.5,1006.5,1014.2,1001.6,88,47,222.5
2014,7,인천,24,28,21.1,171,3,13.4,1001.8,1008,989.3,1007.1,1013.5,994.6,91,49,199.7
2014,8,인천,23.8,27.4,21,82,2.6,10.2,1002.9,1012.4,987,1008.3,1017.8,995.6,91,44,237.5
2014,9,인천,20.8,24.9,17.3,69.7,2.4,7.8,1008.1,1015.1,995.7,1013.6,1020.6,1002.7,84,31,245.3
2014,10,인천,15,19.4,11.1,42.9,2.9,9.7,1014.4,1022.5,1001.7,1020,1028.2,1007.1,76,23,246.6
2014,11,인천,8.7,12.4,5.2,36.8,3.1,12.4,1016,1025.7,1003.6,1021.9,1031.7,1010.8,75,32,203.7
2014,12,인천,-2,1.7,-5.4,20.5,3.8,13.6,1018.8,1031.8,1000.7,1024.8,1037.9,1012,70,36,193.2
2014,1,전남,2.3,7.9,-2.8,13.4,2.8,10.5,1024.8,1034.5,1012.2,1025.7,1035.3,1013.6,76,33,228.9
2014,2,전남,4.1,9,-0.3,22,2.9,11,1023.7,1031.7,1006.7,1024.5,1032.6,1009,78,39,171.5
2014,3,전남,8.2,13.3,3.2,104.3,3.1,11.4,1020,1031.6,1002.5,1020.9,1032.9,1003.5,80,30,217.1
2014,4,전남,13.5,19.3,8.4,80.9,2.7,11.2,1016.8,1025.2,1006.2,1017.5,1025.7,1007.4,77,19,220.3
2014,5,전남,17.9,23.7,12.4,114.6,2.9,11.3,1011.8,1022.3,998.1,1012.5,1022.6,999.6,80,21,300.5
2014,6,전남,21.6,25.8,18.4,96.8,2.3,11.4,1006.6,1014.3,1001.1,1007,1015.1,1001.9,91,50,203.9
2014,7,전남,24.4,28,21.6,211.7,2.4,11.6,1007.9,1015.5,992.8,1008.2,1015.8,994.3,95,59,160.6
2014,8,전남,24.1,27.4,21.6,497.4,2.4,13.2,1007.7,1018,993.7,1008,1018.3,994.9,96,62,128.2
2014,9,전남,21.7,26.5,17.7,134.1,2.1,9.2,1013.1,1019.6,1001.9,1013.5,1019.9,1002.7,88,50,207.9
2014,10,전남,16.3,22,11.2,101,2.4,10,1019,1027.7,1005.1,1019.4,1028.1,1007.4,83,32,242.1
2014,11,전남,10.7,15.6,6.3,84.7,2.5,10.3,1021.2,2560,1007.8,1022,1032.1,1008.1,84,42,190.2
2014,12,전남,2.4,6.7,-1.6,38.6,3.4,12.3,1024.1,1034.9,1011.2,1025.1,1036.9,1012.5,85,37,218
2014,1,전북,0.2,6.3,-5.5,8.8,1.6,7.8,1024.3,1033.5,1011.1,1026,1035.9,1014.2,73,21,204.5
2014,2,전북,2.7,8.5,-2.3,4.5,1.7,7.6,1023.4,1031.7,1007.8,1024.9,1034.2,1009.2,72,28,162.9
